"","X","CLOSURE_REASON","TYPE","LATITUDE","LONGITUDE","AGES_0_9_...","AGES_10_19_...","AGES_20_34_...","AGES_35_54_...","AGES_55_64_...","AGES_65_UP_...","SOURCE","NEIGHBORHOOD","ZIPCODE","CASE_OPEN_.Days.","WORK_TRANSPORT_AT_HOME_...","WORK_TRANSPORT_CAR_TRUCK_VAN_...","WORK_TRANSPORT_DROVE_ALONE_...","WORK_TRANSPORT_CARPOOLED_...","WORK_TRANSPORT_BUS_TROLLEY_...","WORK_TRANSPORT_SUBWAY_ELEVATED_...","WORK_TRANSPORT_RAILROAD_...","WORK_TRANSPORT_BICYCLE_...","WORK_TRANSPORT_WALKED_...","WORK_TRANSPORT_OTHER_...","WORK_TRANSPORT_TOTAL_...","HOME_OWNER_...","HOME_RENTER_...","HOME_TOTAL_...","RACE_WHITE_...","RACE_AFRICAN_AMERICAN_...","RACE_HISPANIC_...","RACE_ASIAN_...","RACE_OTHER_...","RACE_TOTAL_...","REGION_MEDIAN_INCOME_(USD)"
"2774",2774,"Case Closed Case Resolved","Request for Pothole Repair",42.3583,-71.0561,717,2561,5087,3603,1747,2277,"Citizens Connect App","Downtown","2109",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2775",2775,"Case Closed Case Resolved Thank you for creating a pothole case.  Your case was the 6 000th pothole filled since 1/1/14.  3x the number of potholes filled in the same time frame in 2013 and 3.5x filled in 2012. Thanks again!","Request for Pothole Repair",42.3674,-71.0592,717,2561,5087,3603,1747,2277,"Citizens Connect App","Downtown","2114",5,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2776",2776,"Case Closed Case Resolved","Request for Pothole Repair",42.3601,-71.0579,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2108",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2777",2777,"Case Closed Case Resolved done","Request for Pothole Repair",42.3601,-71.0579,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2108",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2778",2778,"Case Closed Case Resolved done","Request for Pothole Repair",42.3601,-71.0579,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2108",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2779",2779,"Case Closed Case Resolved done","Request for Pothole Repair",42.358,-71.056,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2109",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2780",2780,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3601,-71.0579,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2108",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2781",2781,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.367,-71.0585,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2782",2782,"Case Closed Case Resolved","Request for Pothole Repair",42.367,-71.0585,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2783",2783,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3641,-71.054,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2113",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2784",2784,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3641,-71.054,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2113",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2785",2785,"Case Closed Case Resolved done","Request for Pothole Repair",42.3558,-71.0585,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","2110",6,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2786",2786,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3662,-71.0528,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2787",2787,"Case Closed Case Resolved","Request for Pothole Repair",42.3666,-71.0516,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2788",2788,"Case Closed Case Resolved patch","Request for Pothole Repair",42.3658,-71.0559,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","2113",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2789",2789,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3574,-71.0583,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2790",2790,"Case Closed Case Resolved","Pothole Repair Internal",42.3574,-71.0583,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","none",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2791",2791,"Case Closed Case Resolved patch","Request for Pothole Repair",42.3645,-71.0629,717,2561,5087,3603,1747,2277,"Citizens Connect App","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2792",2792,"Case Closed Case Resolved done","Request for Pothole Repair",42.362,-71.0526,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","none",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2793",2793,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3574,-71.0583,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2794",2794,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3574,-71.0583,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2795",2795,"Case Closed Case Resolved done","Request for Pothole Repair",42.3674,-71.0592,717,2561,5087,3603,1747,2277,"Citizens Connect App","Downtown","2114",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2796",2796,"Case Closed Case Resolved filled","Request for Pothole Repair",42.358,-71.06,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","2108",9,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2797",2797,"Case Closed Case Resolved done","Request for Pothole Repair",42.3644,-71.0582,717,2561,5087,3603,1747,2277,"Citizens Connect App","Downtown","none",5,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2798",2798,"Case Closed Case Resolved done","Request for Pothole Repair",42.3672,-71.0594,717,2561,5087,3603,1747,2277,"Citizens Connect App","Downtown","2114",5,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2799",2799,"Case Closed Case Resolved done","Request for Pothole Repair",42.3525,-71.0594,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","none",5,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2800",2800,"Case Closed Case Resolved pothole filled","Request for Pothole Repair",42.3511,-71.0649,717,2561,5087,3603,1747,2277,"Citizens Connect App","Downtown","none",4,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2801",2801,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3525,-71.0642,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2111",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2802",2802,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3525,-71.0642,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2111",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2803",2803,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3525,-71.0642,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2111",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2804",2804,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3525,-71.0642,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2111",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2805",2805,"Case Closed Case Resolved","Request for Pothole Repair",42.3486,-71.0655,717,2561,5087,3603,1747,2277,"Citizens Connect App","Downtown","none",6,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2806",2806,"Case Closed Case Resolved done","Request for Pothole Repair",42.3518,-71.0559,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2807",2807,"Case Closed Case Resolved done","Request for Pothole Repair",42.3516,-71.0579,717,2561,5087,3603,1747,2277,"Citizens Connect App","Downtown","none",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2808",2808,"Case Closed Case Resolved potholes patched","Request for Pothole Repair",42.3531,-71.0628,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","2111",8,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2809",2809,"Case Closed Case Resolved patched","Request for Pothole Repair",42.3508,-71.0622,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2810",2810,"Case Closed Case Resolved patched 5 holes","Request for Pothole Repair",42.3531,-71.0582,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","2111",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2811",2811,"Case Closed Case Resolved done","Request for Pothole Repair",42.3535,-71.0577,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",2,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2812",2812,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3496,-71.0581,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2111",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2813",2813,"Case Closed Case Resolved","Request for Pothole Repair",42.3515,-71.0645,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","2116",2,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2814",2814,"Case Closed Case Resolved UNIFIED SET A NEW B-5 FRAME & COVER FOR AN ADJUSTMENT AT #178 SOUTH STREET BOSTON. 3/12","Request for Pothole Repair",42.3497,-71.0577,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","none",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2815",2815,"Case Closed Case Resolved done","Request for Pothole Repair",42.3525,-71.0611,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",2,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2816",2816,"Case Closed Case Resolved done","Request for Pothole Repair",42.3525,-71.0614,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",2,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2817",2817,"Case Closed Case Resolved utility cuts","Request for Pothole Repair",42.3525,-71.0611,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",2,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2818",2818,"Case Closed Case Resolved","Request for Pothole Repair",42.3531,-71.0607,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","none",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2819",2819,"Case Closed Case Resolved","Request for Pothole Repair",42.3541,-71.0586,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","none",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2820",2820,"Case Closed Case Resolved Sinkhole cut out and backfilled  District 1 notified to pave.","Request for Pothole Repair",42.3495,-71.0571,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","none",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2821",2821,"Case Closed Case Resolved Sinkhole cut out and backfilled  District 1 notified to pave.","Request for Pothole Repair",42.3487,-71.0599,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2111",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2822",2822,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3594,-71.0587,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2823",2823,"Case Closed Case Resolved pothole filled","Request for Pothole Repair",42.3518,-71.0699,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2824",2824,"Case Closed Case Resolved","Request for Pothole Repair",42.3594,-71.0587,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2116",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2825",2825,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3594,-71.0587,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2826",2826,"Case Closed Case Resolved pothole filled","Request for Pothole Repair",42.3473,-71.0678,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2827",2827,"Case Closed Case Resolved","Request for Pothole Repair",42.3521,-71.0683,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2116",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2828",2828,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3522,-71.065,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2829",2829,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3522,-71.065,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2830",2830,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3522,-71.065,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2831",2831,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3522,-71.065,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2832",2832,"Case Closed Case Resolved potholes filled","Request for Pothole Repair",42.3475,-71.0686,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2833",2833,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3475,-71.0686,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2834",2834,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3475,-71.0686,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","none",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2835",2835,"Case Closed Case Resolved","Request for Pothole Repair",42.3522,-71.068,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","2116",1,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2836",2836,"Case Closed Case Resolved","Request for Pothole Repair",42.3594,-71.0587,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2837",2837,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3522,-71.065,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2838",2838,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3522,-71.065,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2839",2839,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3522,-71.065,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2840",2840,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.3522,-71.065,717,2561,5087,3603,1747,2277,"Employee Generated","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2841",2841,"Case Closed Case Resolved","Request for Pothole Repair",42.3514,-71.0655,717,2561,5087,3603,1747,2277,"Constituent Call","Downtown","2116",5,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
"2842",2842,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3594,-71.0587,717,2561,5087,3603,1747,2277,"City Worker App","Downtown","2116",0,556,1591,1217,374,278,999,45,82,4395,374,8320,1971,4905,6876,9261,706,759,4933,333,15992,54579
