CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,Source,Geocoded_Location,Location 1
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,2 Imrie Rd  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,R3,2 Imrie Rd,2134,Address,78028,City Worker App,"(42.3526, -71.139)","(42.3526, -71.139)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,1 Islington Ter  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,R2,1 Islington Ter,2134,Address,79055,City Worker App,"(42.3526, -71.1372)","(42.3526, -71.1372)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Adella Pl & Islington St  Allston  MA,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,,INTERSECTION Adella Pl & Islington St,,Intersection,148,City Worker App,"(42.3527, -71.1366)","(42.3527, -71.1366)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,10 Islington St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,R1,10 Islington St,2134,Address,79048,City Worker App,"(42.3529, -71.1365)","(42.3529, -71.1365)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,431 Pond St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1902,E,431 Pond St,2130,Address,111667,Employee Generated,"(42.31, -71.1323)","(42.31, -71.1323)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,88 Sprague St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1820,R1,88 Sprague St,2136,Address,129454,City Worker App,"(42.2342, -71.1385)","(42.2342, -71.1385)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,754 Centre St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1906,,754 Centre St,2130,Address,163049,Employee Generated,"(42.3102, -71.1147)","(42.3102, -71.1147)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Centre St & Eliot St  Jamaica Plain  MA,9,2,6,E13,Jamaica Plain,11,Ward 19,1909,,INTERSECTION Centre St & Eliot St,,Intersection,2668,Employee Generated,"(42.3097, -71.1155)","(42.3097, -71.1155)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,148-152 Brighton Ave  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2105,C,148-152 Brighton Ave,2134,Address,20076,City Worker App,"(42.3528, -71.1323)","(42.3528, -71.1323)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Jamaicaway & Perkins St  Jamaica Plain  MA,9,2,6,E13,Jamaica Plain,11,Ward 19,1903,,INTERSECTION Jamaicaway & Perkins St,,Intersection,6540,Employee Generated,"(42.321, -71.1166)","(42.321, -71.1166)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,116-126 Harvard Ave  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2105,C,116-126 Harvard Ave,2134,Address,70336,City Worker App,"(42.3525, -71.1317)","(42.3525, -71.1317)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,43 River St  Mattapan  MA  02126,8,7,3,B3,Dorchester,7,Ward 17,1714,A,43 River St,2126,Address,116602,Employee Generated,"(42.272, -71.0718)","(42.272, -71.0718)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,46-48 River St  Mattapan  MA  02126,,,0,,Dorchester,0,17,,,46-48 River St,2126,Address,349231,Employee Generated,"(42.3594, -71.0587)","(42.3594, -71.0587)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,58 River St  Mattapan  MA  02126,8,7,3,B3,Dorchester,7,Ward 17,1714,R2,58 River St,2126,Address,116640,Employee Generated,"(42.2717, -71.0727)","(42.2717, -71.0727)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,85 River St  Mattapan  MA  02126,8,7,3,B3,Dorchester,7,Ward 17,1714,R3,85 River St,2126,Address,116745,Employee Generated,"(42.2715, -71.0742)","(42.2715, -71.0742)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,108 River St  Mattapan  MA  02126,8,7,4,B3,Greater Mattapan,9,Ward 18,1801,R3,108 River St,2126,Address,169132,Employee Generated,"(42.2713, -71.0755)","(42.2713, -71.0755)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,121 River St  Mattapan  MA  02126,8,7,3,B3,Dorchester,7,Ward 17,1714,R2,121 River St,2126,Address,116340,Employee Generated,"(42.2717, -71.0761)","(42.2717, -71.0761)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,464 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,9,Ward 17,1703,A,464 Washington St,2124,Address,171190,Employee Generated,"(42.2953, -71.0719)","(42.2953, -71.0719)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,511 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,9,Ward 17,1703,C,511 Washington St,2124,Address,157006,Employee Generated,"(42.294, -71.0721)","(42.294, -71.0721)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,563-567 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,9,17,1703,C,563-567 Washington St,2124,Address,171047,Employee Generated,"(42.2921, -71.072)","(42.2921, -71.072)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,582-584 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,8,Ward 17,1706,C,582-584 Washington St,2124,Address,171337,Employee Generated,"(42.2913, -71.0715)","(42.2913, -71.0715)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Cambridge St & Eleanor St  Allston  MA,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,,INTERSECTION Cambridge St & Eleanor St,,Intersection,2338,City Worker App,"(42.3516, -71.143)","(42.3516, -71.143)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,583-585 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,9,Ward 17,1703,C,583-585 Washington St,2124,Address,146119,Employee Generated,"(42.2911, -71.072)","(42.2911, -71.072)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Cambridge St & Eleanor St  Allston  MA,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,,INTERSECTION Cambridge St & Eleanor St,,Intersection,2338,City Worker App,"(42.3516, -71.143)","(42.3516, -71.143)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,599 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,9,17,1705,C,599 Washington St,2124,Address,172708,Employee Generated,"(42.2906, -71.072)","(42.2906, -71.072)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,657 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,9,17,1708,,657 Washington St,2124,Address,352167,Employee Generated,"(42.3594, -71.0587)","(42.3594, -71.0587)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,693 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,9,Ward 17,1708,R3,693 Washington St,2124,Address,146146,Employee Generated,"(42.2873, -71.0714)","(42.2873, -71.0714)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,716 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,8,Ward 17,1709,RC,716 Washington St,2124,Address,332617,Employee Generated,"(42.2867, -71.071)","(42.2867, -71.071)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,744 Washington St  Dorchester  MA  02124,8,7,4,C11,Dorchester,8,Ward 17,1709,R3,744 Washington St,2124,Address,146167,Employee Generated,"(42.2858, -71.0709)","(42.2858, -71.0709)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,867 Washington St  Dorchester  MA  02124,8,7,3,C11,Dorchester,7,Ward 17,1704,R3,867 Washington St,2124,Address,146206,Employee Generated,"(42.2815, -71.0713)","(42.2815, -71.0713)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,21-25 River St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,505,CM,21-25 River St,2114,Address,116192,Employee Generated,"(42.3568, -71.0701)","(42.3568, -71.0701)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Cambridge St & Rodney St  Allston  MA,11,4,9,D14,Allston / Brighton,15,Ward 21,2109,,INTERSECTION Cambridge St & Rodney St,,Intersection,2337,City Worker App,"(42.351, -71.145)","(42.351, -71.145)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Cambridge St & Dustin St  Allston  MA,11,4,9,D14,Allston / Brighton,15,Ward 21,2109,,INTERSECTION Cambridge St & Dustin St,,Intersection,2336,City Worker App,"(42.3507, -71.1456)","(42.3507, -71.1456)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,5 Millet St  Dorchester  MA  02124,8,3,4,B3,Dorchester,9,Ward 17,1701,R3,5 Millet St,2124,Address,95536,Employee Generated,"(42.2966, -71.0779)","(42.2966, -71.0779)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,150-156 Prince St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1902,E,150-156 Prince St,2130,Address,113067,Employee Generated,"(42.3143, -71.1236)","(42.3143, -71.1236)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of Seaport Blvd & Sleeper St  Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,601,,INTERSECTION Seaport Blvd & Sleeper St,,Intersection,8312,Self Service,"(42.3532, -71.0485)","(42.3532, -71.0485)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,INTERSECTION of Roswell St & Shirley St  Roxbury  MA,7,3,7,B2,Roxbury,13,Ward 8,806,,INTERSECTION Roswell St & Shirley St,,Intersection,8180,City Worker App,"(42.3247, -71.0696)","(42.3247, -71.0696)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Cambridge St & Dustin St  Allston  MA,11,4,9,D14,Allston / Brighton,15,Ward 21,2109,,INTERSECTION Cambridge St & Dustin St,,Intersection,2336,City Worker App,"(42.3507, -71.1456)","(42.3507, -71.1456)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,600 Washington St  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2207,C,600 Washington St,2135,Address,156134,City Worker App,"(42.3504, -71.167)","(42.3504, -71.167)"
1.01001E+11,1/27/14 0:00,1/28/14 0:00,Closed,Case Closed Case Resolved potholes filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,1293-1317 Washington St  Roxbury  MA  02118,4,1C,2,D4,South End,4,Ward 3,307,CM,1293-1317 Washington St,2118,Address,144017,City Worker App,"(42.3423, -71.0682)","(42.3423, -71.0682)"
1.01001E+11,1/27/14 0:00,1/28/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Washington St & Savoy St  Roxbury  MA,4,1C,2,D4,South End,4,Ward 3,307,,INTERSECTION Washington St & Savoy St,,Intersection,6056,City Worker App,"(42.3421, -71.0679)","(42.3421, -71.0679)"
1.01001E+11,1/27/14 0:00,1/27/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,45 Crescent Ave  Dorchester  MA  02125,7,3,3,C11,Dorchester,7,Ward 13,1307,R3,45 Crescent Ave,2125,Address,220455,City Worker App,"(42.3188, -71.0544)","(42.3188, -71.0544)"
1.01001E+11,1/27/14 0:00,1/28/14 0:00,Closed,Case Closed Case Resolved MADE SAFE,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Norfolk St & Peacevale Rd  Dorchester  MA,8,7,4,B3,Dorchester,9,Ward 17,1705,,INTERSECTION Norfolk St & Peacevale Rd,,Intersection,7605,City Worker App,"(42.2882, -71.0768)","(42.2882, -71.0768)"
1.01001E+11,1/27/14 0:00,1/28/14 0:00,Closed,Case Closed Case Resolved MADE SAFE,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Norfolk St & Whitman St  Dorchester  MA,8,7,4,B3,Dorchester,9,Ward 17,1705,,INTERSECTION Norfolk St & Whitman St,,Intersection,7604,City Worker App,"(42.2881, -71.0775)","(42.2881, -71.0775)"
